cte,speed,angle,steer_value,cte_diff,cte_integ
0.0315,17.4893,0.3136,-0.00625,0.0062,0.009839
0.0378,17.9016,0.2956,-0.00693,0.0063,0.008318
0.0378,17.9016,0.2956,-0.00378,0,0.006797
0.044,17.5466,0.2631,-0.0075,0.0062,0.005396
0.0504,17.9772,0.3418,-0.00824,0.0064,0.004117
0.0567,17.6163,0.2488,-0.00882,0.0063,0.00296
0.0567,17.6163,0.2488,-0.00567,0,0.001861
0.0632,18.0562,0.2158,-0.00957,0.0065,0.000827
0.0696,17.6792,0.2946,-0.01016,0.0064,-2.6e-05
0.0827,17.7542,0.1971,-0.01482,0.0131,-0.00069
0.0894,18.2017,0.1823,-0.01229,0.0067,-0.001287
0.0959,17.8219,0.0658,-0.01284,0.0065,-0.00176
0.1026,18.2701,0.1291,-0.01361,0.0067,-0.002108
0.1026,18.2701,0.1291,-0.01026,0,-0.002398
0.1092,17.8987,0.0961,-0.01422,0.0066,-0.002622
0.116,18.3426,0.1798,-0.015,0.0068,-0.002719
0.1226,17.9681,0.0808,-0.01556,0.0066,-0.002692
0.1226,17.9681,0.0808,-0.01226,0,-0.002607
0.1294,18.4102,0.0473,-0.01634,0.0068,-0.002396
0.1361,18.0444,0.1298,-0.01696,0.0067,-0.002118
0.143,18.4812,0.0278,-0.01775,0.0069,-0.001713
0.1497,18.1148,0.0123,-0.01832,0.0067,-0.001183
0.1566,18.5486,-0.0074,-0.01911,0.0069,-0.000527
