cte,speed,angle,steer_value,cte_diff,cte_integ
0.0031,15.2242,0.4006,0.008428,-0.0044,0.21174
-0.0011,15.0311,0.6338,0.008532,-0.0042,0.207552
-0.0054,15.3332,0.647,0.009248,-0.0043,0.203362
-0.0096,15.1999,0.6496,0.009552,-0.0042,0.199171
-0.0137,15.389,0.6675,0.009844,-0.0041,0.194982
-0.0176,15.1992,0.6751,0.009912,-0.0039,0.190795
-0.0216,15.4959,0.6824,0.010592,-0.004,0.186612
-0.0254,15.3683,0.6841,0.010648,-0.0038,0.182391
-0.0293,15.5523,0.7011,0.011316,-0.0039,0.178173
-0.0329,15.3664,0.7025,0.011148,-0.0036,0.173963
-0.0366,15.6575,0.7192,0.011792,-0.0037,0.16976
-0.04,15.5342,0.715,0.0116,-0.0034,0.165568
-0.0436,15.7148,0.7311,0.012432,-0.0036,0.161385
-0.0469,15.5324,0.7263,0.012228,-0.0033,0.157169
-0.0469,15.5324,0.7263,0.005628,0,0.152999
-0.0502,15.8183,0.742,0.012624,-0.0033,0.148841
-0.0534,15.6977,0.577,0.012808,-0.0032,0.144698
-0.0566,15.8762,0.7519,0.013192,-0.0032,0.14057
-0.0596,15.6978,0.7565,0.013152,-0.003,0.13646
-0.0626,15.9772,0.7661,0.013512,-0.003,0.13232
-0.0655,15.86,0.7651,0.01366,-0.0029,0.128198
-0.0655,15.86,0.7651,0.00786,0,0.124125
-0.0683,16.0359,0.7778,0.013796,-0.0028,0.120071
-0.071,15.8621,0.6328,0.01392,-0.0027,0.11604
-0.0736,16.135,0.7812,0.014032,-0.0026,0.112031
-0.0761,16.0205,0.7843,0.014132,-0.0025,0.107997
-0.0761,16.0205,0.7843,0.009132,0,0.104013
-0.0786,16.1943,0.7896,0.014432,-0.0025,0.100053
-0.0809,16.0255,0.6646,0.014308,-0.0023,0.096121
-0.0832,16.2914,0.7971,0.014584,-0.0023,0.092216
-0.0853,16.1797,0.794,0.014436,-0.0021,0.088341
-0.0874,16.3512,0.8009,0.014688,-0.0021,0.084495
-0.0893,16.1878,0.7972,0.014516,-0.0019,0.08063
-0.0912,16.4463,0.8035,0.014744,-0.0019,0.076798
-0.0912,16.4463,0.8035,0.010944,0,0.073017
-0.0929,16.3377,0.8049,0.014548,-0.0017,0.069272
-0.0944,16.5068,0.7099,0.014328,-0.0015,0.065563
-0.0951,16.3493,0.8,0.012812,-0.0007,0.0619
