cte,speed,angle,steer_value,cte_diff,cte_integ
-0.2109,7.8899,5.4363,0.2109,-0.0054,0.226259
-0.2162,7.9461,5.5738,0.2162,-0.0053,0.217884
-0.2162,7.9461,5.5738,0.2162,0,0.209561
-0.2214,8.002,5.8413,0.2214,-0.0052,0.201186
-0.2262,8.0579,5.8413,0.2262,-0.0048,0.192817
-0.2308,8.1137,5.9713,0.2308,-0.0046,0.184458
-0.2308,8.1137,5.9713,0.2308,0,0.176156
-0.235,8.1692,6.2063,0.235,-0.0042,0.167871
-0.239,8.2248,6.2063,0.239,-0.004,0.159546
-0.2427,8.2803,6.3113,0.2427,-0.0037,0.151245
-0.2462,8.3357,6.4113,0.2462,-0.0035,0.142972
-0.2494,8.3909,6.5038,0.2494,-0.0032,0.134731
-0.2523,8.446,6.5913,0.2523,-0.0029,0.126527
-0.255,8.5011,6.6713,0.255,-0.0027,0.118363
-0.255,8.5011,6.6713,0.255,0,0.110269
-0.2574,8.5559,6.8113,0.2574,-0.0024,0.102222
-0.2595,8.6107,6.8113,0.2595,-0.0021,0.094154
-0.2613,8.6655,6.8713,0.2613,-0.0018,0.086141
-0.2613,8.6655,6.8713,0.2613,0,0.078202
-0.2629,8.7201,6.9688,0.2629,-0.0016,0.070323
-0.2629,8.7201,6.9688,0.2629,0,0.062444
-0.2641,8.7746,7.0088,0.2641,-0.0012,0.054631
-0.2651,8.8291,7.0088,0.2651,-0.001,0.046887
-0.2658,8.8835,7.0388,0.2658,-0.0007,0.039217
-0.2662,8.9378,7.0638,0.2662,-0.0004,0.031626
-0.2663,8.9921,7.0813,0.2663,-0.0001,0.024118
-0.2663,8.9921,7.0813,0.2663,0,0.016696
-0.2661,9.0462,7.0938,0.2661,0.0002,0.009453
-0.2656,9.1003,7.0938,0.2656,0.0005,0.002215
-0.2648,9.1543,7.0888,0.2648,0.0008,-0.004924
-0.2637,9.2082,7.0763,0.2637,0.0011,-0.01196
-0.2623,9.262,7.0563,0.2623,0.0014,-0.018982
-0.2623,9.262,7.0563,0.2623,0,-0.02591
-0.2606,9.3158,6.9938,0.2606,0.0017,-0.032726
-0.2586,9.3695,6.9938,0.2586,0.002,-0.039425
-0.2563,9.4231,6.9513,0.2563,0.0023,-0.046003
-0.2538,9.4767,6.9013,0.2538,0.0025,-0.052455
-0.2538,9.4767,6.9013,0.2538,0,-0.058806
-0.2478,9.5836,6.7813,0.2478,0.006,-0.064994
-0.2478,9.5836,6.7813,0.2478,0,-0.071182
-0.2443,9.637,6.6313,0.2443,0.0035,-0.077125
-0.2406,9.6902,6.6313,0.2406,0.0037,-0.082924
-0.2366,9.7433,6.5438,0.2366,0.004,-0.088683
-0.2324,9.7964,6.4513,0.2324,0.0042,-0.094291
-0.2278,9.8494,6.3513,0.2278,0.0046,-0.099743
-0.2278,9.8494,6.3513,0.2278,0,-0.105084
-0.223,9.9024,6.1313,0.223,0.0048,-0.110265
-0.218,9.9552,6.1313,0.218,0.005,-0.115282
-0.2127,10.008,6.0113,0.2127,0.0053,-0.120015
-0.2127,10.008,6.0113,0.2127,0,-0.124748
-0.2014,10.1133,5.7538,0.2014,0.0113,-0.129251
-0.1953,10.1657,5.7538,0.1953,0.0061,-0.133575
