cte,speed,angle,steer_value,cte_diff,cte_integ
0.5572,7.0806,-1.645,-0.0849613,-0.0011,0.67225
0.5572,7.0806,-1.645,-0.086932,0,0.670394
0.557,7.139,-1.6877,-0.0865327,-0.0002,0.668543
0.5579,7.1973,-1.737,-0.0886385,0.0009,0.666701
0.5501,7.2555,-1.727,-0.071799,-0.0078,0.664796
0.5456,7.3135,-1.7796,-0.0770542,-0.0045,0.662846
0.5416,7.3715,-1.3586,-0.0773443,-0.004,0.660865
0.5378,7.4293,-1.49,-0.0771242,-0.0038,0.658846
0.5378,7.4293,-1.49,-0.0839542,0,0.656835
0.5344,7.4871,-1.4918,-0.077314,-0.0034,0.654799
0.5312,7.5446,-1.6625,-0.0771837,-0.0032,0.65274
0.5283,7.6021,-1.4965,-0.0772783,-0.0029,0.650652
0.5118,8.001,-1.4933,-0.050312,-0.0165,0.648408
0.5078,8.1139,-1.4956,-0.0722007,-0.004,0.646144
0.5059,8.1702,-0.8215,-0.0756843,-0.0019,0.643861
0.504,8.2264,-1.3687,-0.0753878,-0.0019,0.641569
0.504,8.2264,-1.3687,-0.0787964,0,0.639287
0.502,8.2824,-1.4484,-0.074885,-0.002,0.636996
0.5,8.3383,-1.5336,-0.0745734,-0.002,0.634685
0.4978,8.3941,-1.4358,-0.0738718,-0.0022,0.632363
0.4956,8.4498,-1.428,-0.0735302,-0.0022,0.630031
0.4934,8.5054,-1.4105,-0.0731884,-0.0022,0.627689
0.4934,8.5054,-1.4105,-0.0771368,0,0.625359
0.491,8.5608,-1.3934,-0.072445,-0.0024,0.623005
0.4886,8.6162,-1.4921,-0.0720732,-0.0024,0.62064
0.4862,8.6714,-1.3748,-0.0717013,-0.0024,0.618264
0.4836,8.7266,-1.3655,-0.0709394,-0.0026,0.615875
0.481,8.7816,-1.3562,-0.0705374,-0.0026,0.613474
0.4784,8.8365,-1.3372,-0.0701353,-0.0026,0.611061
0.4784,8.8365,-1.3372,-0.0748033,0,0.608662
0.4757,8.8913,-1.3171,-0.0695262,-0.0027,0.606236
0.4729,8.9459,-1.4338,-0.068914,-0.0028,0.603797
0.4701,9.0005,-1.3018,-0.0684817,-0.0028,0.601346
0.4672,9.055,-1.2865,-0.0678544,-0.0029,0.598881
0.4672,9.055,-1.2865,-0.0730622,0,0.596433
0.4642,9.1093,-1.26,-0.0671998,-0.003,0.593955
0.4612,9.1635,-1.3902,-0.0667373,-0.003,0.591463
0.4581,9.2177,-1.2437,-0.0660798,-0.0031,0.588957
0.455,9.2717,-1.2321,-0.0656022,-0.0031,0.586438
0.4518,9.3256,-1.2157,-0.0649295,-0.0032,0.583904
0.4485,9.3794,-1.2037,-0.0642418,-0.0033,0.581356
0.4485,9.3794,-1.2037,-0.0701691,0,0.578826
0.4452,9.433,-1.1697,-0.0637213,-0.0033,0.576263
0.4418,9.4866,-1.3179,-0.0630184,-0.0034,0.573686
0.4383,9.54,-1.1567,-0.0623005,-0.0035,0.571093
0.4348,9.5934,-1.1391,-0.0617624,-0.0035,0.568485
0.4312,9.6466,-1.1212,-0.0610293,-0.0036,0.565862
0.4312,9.6466,-1.1212,-0.0674962,0,0.563239
0.4276,9.6998,-1.0894,-0.060463,-0.0036,0.560601
0.4239,9.7527,-1.2511,-0.0597147,-0.0037,0.557947
0.4201,9.8056,-1.0752,-0.0589514,-0.0038,0.555278
0.4163,9.8584,-1.0565,-0.058368,-0.0038,0.552593
0.4124,9.9111,-1.0375,-0.0575895,-0.0039,0.549892
0.4124,9.9111,-1.0375,-0.0645961,0,0.547214
0.4085,9.9637,-1.0034,-0.0569776,-0.0039,0.544521
0.4045,10.0162,-1.1786,-0.0561839,-0.004,0.541788
0.4004,10.0685,-0.9881,-0.0553752,-0.0041,0.539039
0.3963,10.1208,-0.9683,-0.0547464,-0.0041,0.536274
0.3921,10.1729,-0.948,-0.0539225,-0.0042,0.533493
0.3921,10.1729,-0.948,-0.0614686,0,0.530712
0.3878,10.225,-0.9117,-0.0530696,-0.0043,0.527914
0.3835,10.2769,-1.1004,-0.0524105,-0.0043,0.525099
0.3791,10.3287,-0.8904,-0.0515563,-0.0044,0.522268
0.3747,10.3804,-0.8739,-0.0508821,-0.0044,0.51942
0.3703,10.432,-0.8526,-0.0502078,-0.0044,0.516557
0.3657,10.4835,-0.8357,-0.0491432,-0.0046,0.513648
0.3657,10.4835,-0.8357,-0.0574088,0,0.510767
0.3612,10.5349,-0.7922,-0.0486194,-0.0045,0.507871
0.3565,10.5862,-0.9989,-0.0475398,-0.0047,0.504958
0.3518,10.6374,-0.7792,-0.0468201,-0.0047,0.502028
0.347,10.6884,-0.7522,-0.0459054,-0.0048,0.499081
0.347,10.6884,-0.7522,-0.0545307,0,0.496134
0.3422,10.7394,-0.7113,-0.0451559,-0.0048,0.493171
0.3374,10.7902,-0.9269,-0.044421,-0.0048,0.490192
0.3324,10.841,-0.6926,-0.043296,-0.005,0.487196
0.3275,10.8917,-0.6742,-0.0427259,-0.0049,0.484185
0.3225,10.9422,-0.6461,-0.0417808,-0.005,0.481158
0.3225,10.9422,-0.6461,-0.0507658,0,0.478165
0.3174,10.9927,-0.6082,-0.0408058,-0.0051,0.475157
0.3123,11.043,-0.8328,-0.0400255,-0.0051,0.472098
0.3071,11.0932,-0.5838,-0.0390501,-0.0052,0.469022
0.3019,11.1433,-0.5643,-0.0382547,-0.0052,0.465931
0.2966,11.1934,-0.5399,-0.0372641,-0.0053,0.462824
0.2914,11.2704,-0.52,-0.0366483,-0.0052,0.459665
0.2914,11.2704,-0.52,-0.0459927,0,0.456544
0.2861,11.2456,-0.4799,-0.035642,-0.0053,0.453409
0.2806,11.4672,-0.7135,-0.0344413,-0.0055,0.450258
0.2753,11.0694,-0.4547,-0.0339905,-0.0053,0.447093
0.2699,11.4182,-0.4247,-0.0329846,-0.0054,0.443915
0.2699,11.4182,-0.4247,-0.0426887,0,0.440737
0.259,11.2898,-0.3883,-0.0214175,-0.0109,0.437491
0.259,11.2898,-0.3883,-0.0410214,0,0.434286
0.2535,11.6998,-0.0991,-0.0302803,-0.0055,0.431065
0.248,11.379,-0.5892,-0.0294391,-0.0055,0.427827
0.2424,11.8253,-0.3207,-0.0284028,-0.0056,0.424567
0.237,11.4012,-0.2996,-0.0279363,-0.0054,0.421253
0.2313,11.902,-0.2737,-0.0265247,-0.0057,0.417942
0.2257,11.6362,-0.2621,-0.0258479,-0.0056,0.414575
0.22,11.9794,-0.2268,-0.0247959,-0.0057,0.411174
0.22,11.9794,-0.2268,-0.035039,0,0.407791
0.2144,11.8049,-0.1836,-0.0241018,-0.0056,0.404363
0.2086,12.0459,-0.4396,-0.0228544,-0.0058,0.400877
0.2029,11.7683,-0.1662,-0.0221617,-0.0057,0.397336
0.1972,12.0097,-0.135,-0.0212886,-0.0057,0.393729
0.1914,12.0786,-0.1177,-0.0202207,-0.0058,0.390142
0.1914,12.0786,-0.1177,-0.030643,0,0.3866
0.1799,12.0106,-0.0692,-0.00819992,-0.0115,0.382983
0.1739,12.2424,-0.3297,-0.0171817,-0.006,0.379344
0.1623,12.4249,0.2313,-0.00534294,-0.0116,0.375589
0.1567,12.1671,0.0068,-0.0152841,-0.0056,0.371812
0.1567,12.1671,0.0068,-0.0253453,0,0.368067
0.1509,12.4926,0.0542,-0.0140165,-0.0058,0.364293
0.1451,12.3798,-0.1973,-0.0131281,-0.0058,0.360626
0.1391,12.5608,0.0859,-0.0118497,-0.006,0.356939
0.1333,12.4697,0.1081,-0.0113211,-0.0058,0.353213
0.1275,12.5861,0.1401,-0.0104322,-0.0058,0.349448
