cte,speed,angle,steer_value,cte_diff,cte_integ
0.3038,11.7157,-0.9313,-0.0175265,-0.0045,0.46293
0.2991,12.2267,-0.0166,-0.015315,-0.0047,0.4601
0.2945,12.0049,-0.0018,-0.0155122,-0.0046,0.457243
0.2899,12.4167,0.0535,-0.014907,-0.0046,0.45434
0.2854,11.8763,0.0485,-0.0151103,-0.0045,0.451406
0.2854,11.8763,0.0485,-0.0509641,0,0.448481
0.2808,12.3999,0.0586,-0.0135556,-0.0046,0.445511
0.2762,12.1484,-0.8378,-0.0129448,-0.0046,0.442495
0.2715,12.5533,0.0974,-0.0115212,-0.0047,0.439423
0.267,12.0857,0.1127,-0.0125173,-0.0045,0.436346
0.2623,12.5982,0.1483,-0.0102938,-0.0047,0.433277
0.2577,12.3868,0.1234,-0.0104781,-0.0046,0.430162
0.2577,12.3868,0.1234,-0.0471242,0,0.427083
0.2531,12.7438,0.1744,-0.0097111,-0.0046,0.424022
0.2485,12.3397,-0.7418,-0.00909575,-0.0046,0.420915
0.2438,12.7715,0.1936,-0.00766935,-0.0047,0.417787
0.2392,12.4744,0.2089,-0.00785185,-0.0046,0.414637
0.2392,12.4744,0.2089,-0.0444955,0,0.411509
0.2346,12.9781,0.24,-0.00708035,-0.0046,0.408407
0.23,12.3995,-0.6761,-0.0064658,-0.0046,0.405316
0.2253,12.9159,0.2593,-0.00503945,-0.0047,0.402189
0.2207,12.7808,0.2747,-0.0052213,-0.0046,0.399026
0.216,13.1278,0.3103,-0.0037914,-0.0047,0.395828
0.216,13.1278,0.3103,-0.0412322,0,0.392643
0.2116,12.6956,0.3415,-0.0054314,-0.0044,0.389428
0.2068,13.2032,-0.5945,-0.00158895,-0.0048,0.386179
0.2022,12.7737,0.3005,-0.002565,-0.0046,0.3829
0.1975,13.2789,0.3966,-0.0011295,-0.0047,0.37959
0.1929,12.8799,0.3722,-0.0013017,-0.0046,0.376234
0.1929,12.8799,0.3722,-0.0379348,0,0.372895
0.1883,13.3767,0.4038,-0.0005064,-0.0046,0.369528
0.1838,12.9547,-0.512,-0.00068675,-0.0045,0.366135
0.1792,13.4521,0.4237,0.00074425,-0.0046,0.362715
0.1747,13.0852,0.4192,0.00056655,-0.0045,0.359269
0.1702,13.6006,0.4549,0.0011901,-0.0045,0.355798
0.1702,13.6006,0.4549,-0.0346385,0,0.352369
0.1658,13.1705,0.4661,0.00117415,-0.0044,0.348917
0.1612,13.6855,-0.4296,0.00340695,-0.0046,0.345461
0.1567,13.1372,0.4657,0.00322975,-0.0045,0.342005
0.1522,13.6632,0.5215,0.0038537,-0.0045,0.338526
0.1479,13.4669,0.5171,0.00285865,-0.0043,0.335027
0.1434,13.8838,0.5327,0.0050847,-0.0045,0.331506
0.1434,13.8838,0.5327,-0.0307405,0,0.328009
0.1393,13.3228,0.5634,0.0026452,-0.0041,0.324496
0.1348,13.8514,-0.3322,0.0064731,-0.0045,0.320938
0.1304,13.6192,0.5025,0.0062919,-0.0044,0.317362
0.126,14.0562,0.5982,0.00691155,-0.0044,0.313769
0.126,14.0562,0.5982,-0.0281102,0,0.310203
0.1219,13.5179,0.6091,0.0052802,-0.0041,0.306596
0.1174,14.0532,-0.2664,0.0091114,-0.0045,0.302972
0.1132,13.7309,0.5683,0.0073117,-0.0042,0.299366
0.1089,14.237,0.6641,0.0087226,-0.0043,0.295748
0.1049,13.6906,0.6191,0.00690405,-0.004,0.292119
0.1008,14.2248,0.6544,0.008296,-0.0041,0.28848
0.1008,14.2248,0.6544,-0.0243236,0,0.284871
0.0969,13.9203,0.6437,0.00744885,-0.0039,0.281223
0.0927,14.3998,-0.1718,0.0104518,-0.0042,0.277564
0.0887,13.8544,0.6226,0.0094351,-0.004,0.273898
0.0887,13.8544,0.6226,-0.0223833,0,0.270265
0.0847,14.3837,0.6722,0.0101988,-0.004,0.266625
0.0807,14.1419,-0.1232,0.0107828,-0.004,0.262945
0.0767,14.5744,0.6913,0.011367,-0.004,0.259259
0.0729,14.034,0.7059,0.0103315,-0.0038,0.25557
0.0691,14.5627,0.7205,0.0108961,-0.0038,0.251878
0.0655,14.3058,0.6946,0.00984075,-0.0036,0.248185
0.0655,14.3058,0.6946,-0.0187764,0,0.244528
0.0618,14.7443,0.6824,0.0113765,-0.0037,0.24087
0.0544,14.7403,-0.0331,0.0419031,-0.0074,0.237138
